author_id,total_comments,unique_videos,concentration,avg_likes,zero_like_ratio,max_burst,avg_length,unique_content_ratio,self_similarity,has_ad_keywords,url_ratio,night_ratio,interval_std,is_bot
UCQt-46ad-4dOg96boew_DPQ,1,1,1.0,0.0,1.0,1,19.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQt4VRkmVMA_F2yaUrpCSog,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQtEmYQslG9LEKbQVZmyCvg,1,1,1.0,0.0,1.0,1,5.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQte8jMX9fdWg4QtYOxn2mA,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQu1THA60VzL53fMcXjad-w,1,1,1.0,5.0,0.0,1,50.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQu7705Es6I8h6gvbt9k00g,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQuVI9D77aOiBPgs_2ll-Sg,2,2,1.0,0.5,0.5,1,29.0,1.0,0.0209854222429148,0,0.0,0.5,0.0,0
UCQub43g5YhC04l2By5yQs5A,2,1,2.0,2.0,0.0,2,33.5,1.0,0.0377309837948258,0,0.0,0.0,0.0,0
UCQuiXdCB0InNuk3PQDrTmRQ,2,0,0.0,1.0,0.5,1,95.0,1.0,0.1082341744940987,1,0.0,0.0,0.0,0
UCQuwLIJnSjdLtiweBhqVkDw,1,1,1.0,2.0,0.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQv1qVZZP3VC--26tvmG5Yw,1,1,1.0,5.0,0.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQvPjQMcM4yGc_c8CnTc6pQ,2,1,2.0,0.0,1.0,2,38.0,1.0,0.1024617043567193,0,0.0,0.0,0.0,0
UCQvYPNehfbPrAzPU8Jqmz6A,1,1,1.0,0.0,1.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQvYgMc99_ho1fk9ACUewuQ,1,0,0.0,6.0,0.0,1,24.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQvb3Qvelv0x_0eDf8pbAzg,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQveKwiQtv2BScAaUuDNYtQ,2,1,2.0,0.0,1.0,1,71.5,1.0,0.2581303828885347,0,0.0,0.0,0.0,0
UCQvnmdi4zqs0r_4r9bi9YwQ,3,2,1.5,8.0,0.3333333333333333,2,6.666666666666667,1.0,0.0124016764747555,0,0.0,0.3333333333333333,68765.42736361056,0
UCQvtOiOp4lb5O-4Ii3YCipA,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQvvAIALcRRJEDsNPEt9Kdw,2,1,2.0,2.5,0.0,1,75.0,1.0,0.003666402564815,0,0.0,0.0,0.0,0
UCQvvwKUri9X3NCTLUhxwDOA,1,1,1.0,1.0,0.0,1,14.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQwJ388zd_Qp_9qEy7V7QqQ,1,1,1.0,1.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQwKlFhFPM7i6PMNuTjiJHg,1,1,1.0,4.0,0.0,1,31.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQwMeJ3edSy7dvcB_mv_7Qg,3,1,3.0,1.3333333333333333,0.3333333333333333,2,22.33333333333333,1.0,0.1159509389283062,0,0.0,0.0,3423.811034505264,0
UCQwTQ01OKoZBq8tw56aJfCA,1,1,1.0,0.0,1.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQx4i0NltnJ6vxqtnAKFyhw,1,1,1.0,2.0,0.0,1,5.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQxCaZipXi09doVZpvCC3zA,1,1,1.0,17.0,0.0,1,23.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQxDcmDTN1JLVNXqSd8ehWQ,1,1,1.0,3.0,0.0,1,50.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQxLVvA2adpVLEW5u4BrJPA,1,1,1.0,0.0,1.0,1,24.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQxWVCIXY5WdxMjEsoTvkmA,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQxb4dUY5Kn7odCpPDjkueg,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQxe1atjZz8INPeYSj75WCA,5,3,1.6666666666666667,0.0,1.0,5,24.6,0.8,0.4076677252476576,0,0.0,0.0,184.53003368918928,0
UCQxjMLx5YMctvOgf9JNZy6A,1,1,1.0,1.0,0.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQxrdqVGMZ0qDQHpuz3Iwdg,2,0,0.0,4.5,0.5,1,72.0,1.0,0.1104145020599601,0,0.0,0.5,0.0,0
UCQy2Mz_lU1kP6RqXhL0bcCw,1,1,1.0,0.0,1.0,1,126.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQyACWu1c5zaAlzLrAikSfQ,2,1,2.0,4.0,0.5,1,37.5,1.0,0.0428498276449749,0,0.0,0.0,0.0,0
UCQyu0BPF4FgL4L5vv9cb9zA,1,1,1.0,0.0,1.0,1,795.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQzAuX1JThZ8UclK9PPqxVg,1,1,1.0,1.0,0.0,1,25.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQzFNm-NIb_sloQEyTEDaoA,1,1,1.0,87.0,0.0,1,45.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQzG6jzdKYmtC-VlGZttREQ,2,2,1.0,0.0,1.0,1,4.5,1.0,0.0,0,0.0,0.5,0.0,0
UCQzGwn1M40xnuAh5-6tpIvQ,1,1,1.0,0.0,1.0,1,46.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQzJUJ-Jd7vTzunmgVewEdw,1,1,1.0,0.0,1.0,1,7.0,1.0,0.0,0,0.0,1.0,0.0,0
UCQzZPLCnvMviqyu3X3EFAaQ,1,1,1.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCQzyQmmkDysnfLObVmZypNg,1,1,1.0,2.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR-0ZXvntVctrKGlBVhuYfA,3,3,1.0,1.0,0.3333333333333333,3,112.66666666666669,0.6666666666666666,0.9838672907083562,0,0.0,0.0,274.35743110038044,0
UCR-FRvPpXAp55Pf8SAD9FiQ,1,1,1.0,1.0,0.0,1,24.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR-S-zeFUuVI0RysZiVSyNg,1,1,1.0,2.0,0.0,1,45.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR-lAnujq6QgxgG2wPbUHIg,1,1,1.0,3.0,0.0,1,71.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR-tDQydooxe0PtZ8sAy0eA,1,0,0.0,2.0,0.0,1,22.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR-ulJ9_u-t54cA3FoDIPCA,1,1,1.0,0.0,1.0,1,395.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR-vVdJA1oq13nHZb8yOl-w,1,1,1.0,2.0,0.0,1,5.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR-wU49EFFLcWumzZkbke4Q,1,1,1.0,37.0,0.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR03FZKUECXymNbvRdVn4WA,2,2,1.0,1.5,0.5,1,23.5,1.0,0.2034040138757504,0,0.0,0.0,0.0,0
UCR04gpSZx3DLxa2jyL8krCw,1,1,1.0,1.0,0.0,1,152.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR05SbG8S9koF_eO-y6Z5Hw,4,1,4.0,6.25,0.0,3,51.5,1.0,0.1220858826921062,0,0.0,0.25,9268.78143734835,1
UCR07iQ_hWq4RcjyTpvTFr0A,2,2,1.0,0.0,1.0,1,9.5,1.0,0.0371727501165888,0,0.0,0.0,0.0,0
UCR09pDTu8fVxICVlG8ahEPg,1,1,1.0,0.0,1.0,1,81.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0B-4yVJBmCMFw3ydMLQ5A,1,1,1.0,14.0,0.0,1,60.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0GXPpkM7b82HPZx81EMRw,1,1,1.0,12.0,0.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0N-Ssj22XMTXcKYHuOFuQ,1,1,1.0,5.0,0.0,1,7.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR0P57PWIlFv8L4dbBpMgSw,1,1,1.0,0.0,1.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0dojuWlqIWGtgrXqnF8eg,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0eJ0Z1e9LowzxbUxt3Xig,1,1,1.0,2.0,0.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR0xssqL9KYfxeWZ118GDjA,2,2,1.0,42.0,0.0,1,30.5,1.0,0.1301471060639005,0,0.0,0.5,0.0,0
UCR168aMLl4Fq-CEHDELihMQ,4,4,1.0,1.25,0.5,2,24.5,1.0,0.100657682510337,0,0.0,0.25,185740.07084094692,0
UCR18neYv2yZuLtlUUwCXiag,1,1,1.0,3.0,0.0,1,38.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR1E1-gLS8rIuusAovdOU1Q,1,1,1.0,0.0,1.0,1,2.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR1H7EJdo0_Nn5EPagThS5w,18,12,1.5,0.2222222222222222,0.8333333333333334,4,1370.1666666666667,0.7222222222222222,0.2249576041619174,1,0.0,0.1666666666666666,37212.39220251533,0
UCR1I_3csXV_qDAo1I1-pBJA,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR1N0EhehduI_6FqR-xD-LA,1,1,1.0,1.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR1StfAHc_9-AmptqJeqcGw,1,1,1.0,0.0,1.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR1kVtqn8gcZNGLrJj0jPHQ,1,1,1.0,3.0,0.0,1,33.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR1wl-MdeQfLpl4ejaqI-Fw,1,1,1.0,0.0,1.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR20Zt3G022ymx5voChhVJw,1,1,1.0,0.0,1.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR27uhfPadP972ULrw_MXkg,15,8,1.875,1.0,0.6666666666666666,3,23.666666666666668,1.0,0.0297440418488619,0,0.0,0.2,48461.681092010585,0
UCR2FubI3cUciETNsqM5OQ2g,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR2Ldxnh-IJjG5FaP-owEjA,1,1,1.0,1.0,0.0,1,9.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR2NymkQVPVGBMBjL77AGxw,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR2OyyRxHZFb45l0pUbAHwQ,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR2czCaxd71sd0qWCGkPWZw,1,1,1.0,3.0,0.0,1,13.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR2iayRhCtooQeGj6RCZfpA,1,1,1.0,0.0,1.0,1,7.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR2jMGDHGcpEMdM6b7K6E5Q,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR37GzNW5jYzpSYyy7zubcQ,1,1,1.0,4.0,0.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR3J8ya2AZ5ZT13dVtPElUQ,1,1,1.0,1.0,0.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR3JTIpONIrsZDtx-2IK0SQ,1,1,1.0,0.0,1.0,1,74.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR3PQPjS7S-hItO1j-5ysRw,1,1,1.0,6.0,0.0,1,14.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR3SqcgqXn-qiI0_SF_V8SQ,5,4,1.25,0.8,0.6,2,29.4,1.0,0.069579099762453,0,0.0,0.0,74297.95242748394,0
UCR3UNnOyQ8IiFizbpqh2grg,1,0,0.0,0.0,1.0,1,6.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR3bl5vSOYD23MYfdZywHTg,2,1,2.0,0.0,1.0,2,13.5,1.0,0.0329114515213761,0,0.0,0.0,0.0,0
UCR3dsiLZjAgRyvb7iJWp3jg,1,1,1.0,16.0,0.0,1,30.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR3uRh87sdomVDwaQCIw6xw,4,4,1.0,0.0,1.0,1,62.0,1.0,0.2405502175671517,1,0.0,0.75,45702.91479034279,0
UCR3w8s-ZMWKQ2sarIqO1JsQ,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR3xjeNY4aEGjYsokcbCLmQ,1,1,1.0,0.0,1.0,1,2.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR42Nq9_LEXkXgOTPPrzaxw,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR48bcrLHFA_bwdlId6CKAQ,1,1,1.0,0.0,1.0,1,87.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR4Fc32CjNENIpP74VVrxrw,1,1,1.0,0.0,1.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR4XkvG2l_ebRF8hJwXWqhA,3,1,3.0,0.6666666666666666,0.3333333333333333,3,24.666666666666668,1.0,0.0547742491357588,0,0.0,1.0,26.16295090390226,0
UCR4yLk3eC2gmgl95HTzKShA,2,2,1.0,2.0,0.5,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR54BnRqWR0LezNZEcODPog,1,1,1.0,3.0,0.0,1,60.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR5NPrtG5GMJN4q9MjzMiOw,1,1,1.0,274.0,0.0,1,33.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR5OVPnQrXdCrj79LCzQq1Q,1,1,1.0,0.0,1.0,1,1.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR5jJRS3pp2K1a3yNVtn5tQ,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR5qlEUOYuFj_rg2TgQDtwg,3,3,1.0,1.0,0.6666666666666666,1,38.0,1.0,0.064800503256169,0,0.0,0.0,282108.0285289662,0
UCR5qrSqCLMffYFJ1jb8dOQQ,2,2,1.0,0.0,1.0,1,13.0,1.0,0.072902358200944,0,0.0,0.0,0.0,0
UCR67RuvLiqLUs3vTIS42IlA,3,2,1.5,3.0,0.3333333333333333,3,85.33333333333333,1.0,0.1454635847790696,0,0.0,0.0,273.6503243191939,0
UCR6GWBhneObxiyU1PKwzpQA,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR6MSAUtxu65Mpua2NuvkRQ,1,1,1.0,2.0,0.0,1,33.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR6Q2_UT3x-71El6Hy9Q2IA,1,1,1.0,1.0,0.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR6a8FSWGgqPTyNx8RgiO4Q,2,0,0.0,2.0,0.5,2,12.5,1.0,0.0617124378846178,0,0.0,0.0,0.0,0
UCR6e-SoVL4Ka6Y73jLsZXyQ,1,1,1.0,1.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR6quEXFk32up3mUwhpRhEA,10,5,2.0,3.3,0.8,3,41.6,0.5,0.267438056353099,0,0.0,0.1,66487.01722475182,0
UCR6xbNVugwrzQYa-XMBjOjQ,2,2,1.0,1.0,0.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR7-1CrEPOCnlR0QwvlkXOw,1,1,1.0,0.0,1.0,1,38.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR7JT7RemxEOcXHa954Yaeg,2,2,1.0,0.0,1.0,1,18.5,1.0,0.0311442723056864,0,0.0,0.0,0.0,0
UCR7mIDvOsaLC92moWfKfJ7A,1,1,1.0,3.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR80lQSo7NwdlUWhg8oYu6A,1,1,1.0,8.0,0.0,1,13.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR8CRVJYZSoZ_Pt7YKgsPhg,2,2,1.0,1.0,0.5,1,34.0,1.0,0.0620970988125728,0,0.0,1.0,0.0,0
UCR8EksAB_INDDDxFVKFPnig,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8J9RLM6i312E-dFUqkaHw,1,1,1.0,1.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8OWYjmiIJsn7nY9_ysbBw,1,1,1.0,0.0,1.0,1,24.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8Tg5Kgfg1kFXnkky_QesQ,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8W1kywPCARpvguwOgSoNg,1,1,1.0,1.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8ZE9NO3zLMyXXO9RP6aZg,1,1,1.0,2.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8s9W11toNk8r1nYJYtKbA,1,1,1.0,0.0,1.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR8tlxqo63Z25hCd2XMbxBg,2,2,1.0,5.0,0.0,1,48.0,1.0,0.088813960880308,0,0.0,0.0,0.0,0
UCR9GVmMZyfDzxNexEQ30E4A,1,1,1.0,2.0,0.0,1,37.0,1.0,0.0,0,0.0,1.0,0.0,0
UCR9HVeMCx4YEmct8vb-9MAA,1,1,1.0,1.0,0.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCR9NBJ40dA9Q5PS-Bq9ohvA,2,2,1.0,3.0,0.0,1,46.0,1.0,0.009008663273335,0,0.0,0.0,0.0,0
UCR9bkG-Hq8zLPuAaI-QJQVQ,2,2,1.0,1.5,0.0,1,20.0,1.0,0.0359686900233813,0,0.0,0.5,0.0,0
UCRAHvPj-XL3h7SWRQ6ghgMw,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRANlKSohLJ8Hv_9xwTcTkg,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRASROsfXbZrTMlkbcehcBQ,1,1,1.0,29.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRAVghgxeXfEtp6OmK_8N0Q,2,1,2.0,3.0,0.5,2,7.0,1.0,0.0502690874801502,0,0.0,1.0,0.0,0
UCRAeEz0Ghx_F7_j8x1vFNfw,1,1,1.0,2.0,0.0,1,22.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRAntanQuYqUUJRI2Te-vUg,1,1,1.0,0.0,1.0,1,2.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRAxmHq6HjZc4kJWURQ1J6A,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRAyHqwKvnU3Jn1ps7w9SYw,1,1,1.0,1.0,0.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRB2qGlLkE-vrFpfDjmiiGg,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRB8tmcwSKdqgJzF3iupONA,2,0,0.0,1.5,0.0,2,121.5,1.0,0.0964690013020648,1,0.0,0.0,0.0,0
UCRBQiZ-1UAVP2jVPTvt17oQ,1,1,1.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRBQrZhNg2Ky0o7Z23-QgZg,2,2,1.0,1.0,0.5,1,31.5,1.0,0.0320684133660189,1,0.0,0.5,0.0,0
UCRBWRXYm_NvUgbu1_qrXx4A,1,1,1.0,1.0,0.0,1,32.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRBopH8-l5_gAMB2CsoND_A,2,1,2.0,0.0,1.0,1,9.0,0.5,1.0,0,0.0,1.0,0.0,0
UCRBvLOCbvoUH8L2GdJM8e9g,1,1,1.0,1.0,0.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRBwbfBOoSZZAk-3Hg4Y7uQ,3,3,1.0,0.6666666666666666,0.6666666666666666,1,30.33333333333333,1.0,0.0307492581429756,0,0.0,0.3333333333333333,40341.148973473726,0
UCRC4RXyz0E6pb6P1zN9IABQ,1,1,1.0,0.0,1.0,1,43.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCC7Xs5TXOhDrhMaEIvyKQ,1,1,1.0,1.0,0.0,1,3.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRCHFpqbo4LIBg-TdcYX9KA,1,1,1.0,0.0,1.0,1,33.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCLF0NHKW2KUAkFDGsk8ig,1,1,1.0,0.0,1.0,1,6.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCSgCdnB4L2EmVdJrVHPLw,1,1,1.0,3.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCUry7Ta85CJGIjOPj9_4A,2,2,1.0,0.5,0.5,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCa2-l-_trCI8MMsw5gVlg,1,1,1.0,0.0,1.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCaA0wH6MDoCvvWFgMlrMw,1,1,1.0,10.0,0.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCcm2-eMa9KO-vk3KoMA5w,2,2,1.0,0.0,1.0,1,18.5,1.0,0.0299761402493747,0,0.0,0.0,0.0,0
UCRCgWmWvizVZVuAyFXzp8aA,1,1,1.0,1.0,0.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRCuoawKUXtQWSFZj3vs0ig,2,2,1.0,9.5,0.5,1,18.0,1.0,0.0145433179594607,0,0.0,0.0,0.0,0
UCRCyNdP9nBWsi7ppaQcA7gQ,1,0,0.0,3.0,0.0,1,60.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRDAxdwfL27DGePUyj2SsDA,1,1,1.0,0.0,1.0,1,98.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRDJjEr8kTCyFuT8m26FhDw,3,0,0.0,2.333333333333333,0.3333333333333333,1,17.666666666666668,1.0,0.0130102171174926,0,0.0,0.3333333333333333,127560.6491124908,0
UCRDaHqVC7VUfHrlVqIR_FfA,1,1,1.0,1.0,0.0,1,2.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRDk6gc2K7GQrSbxyx5TVkA,1,1,1.0,25.0,0.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRDkmvlUfkBw_-8nzAiPdWg,2,1,2.0,0.5,0.5,2,78.0,1.0,0.0604312860560023,0,0.0,0.0,0.0,0
UCRETyIC3nFUuqbVPj9CvHqg,2,2,1.0,66.5,0.0,1,40.0,1.0,0.0846012988366661,0,0.0,1.0,0.0,0
UCREcug_rBruBoEhnAHfeaTw,1,1,1.0,0.0,1.0,1,33.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRFYJOLpOZCnPF7ZLimHw0A,1,1,1.0,7.0,0.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRGak6G7rtnG6hclMwYhmLQ,1,1,1.0,1.0,0.0,1,6.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRGhz1Q-XMHYVB3I_AP7Omg,2,2,1.0,5.5,0.0,1,13.5,1.0,0.2582964337455929,0,0.0,0.5,0.0,0
UCRGtFq-aj6jmy2HkOm1ADgg,2,1,2.0,0.5,0.5,2,34.5,1.0,0.0,0,0.0,0.0,0.0,0
UCRGut0zvaSegDDS_4kw1uPQ,1,1,1.0,0.0,1.0,1,58.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRH99-xi0m9yBXQMfo9_gyw,21,1,21.0,0.5238095238095238,0.7619047619047619,6,88.9047619047619,1.0,0.1280551688259023,0,0.0,0.1428571428571428,37564.19864137157,1
UCRHJm0SrCb6Xh_AUnI1ZqRg,2,1,2.0,1.5,0.5,1,69.0,1.0,0.1467454459550131,0,0.0,0.0,0.0,0
UCRHMAW0eqs30gOqgoyRLECw,2,2,1.0,1.5,0.0,1,87.5,1.0,0.0965261533459339,0,0.0,0.5,0.0,0
UCRHN5qRO-5pi62KlnMq-MFw,1,1,1.0,3.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRH_4cr4DECCMChGuGkZoRg,2,2,1.0,1.0,0.5,2,6.5,1.0,0.0,0,0.0,1.0,0.0,0
UCRHi2TE6MABXiDo3UwbpX4A,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRI86FUwf82D0LyWYtDElQA,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRI8qK78faYJdLRw-2NDEkw,2,2,1.0,0.0,1.0,2,44.5,1.0,0.2748313714932934,0,0.0,0.0,0.0,0
UCRIRqkgYNHiJn2e2RbxsPuQ,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRIUL8kFmyK4VwdL0HM0tIQ,1,1,1.0,1.0,0.0,1,22.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRIpDUVYiNc6fZJIy_CurPg,1,1,1.0,0.0,1.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRIroOzHKwBarTdAAyS1EJg,2,1,2.0,13.0,0.0,2,13.5,1.0,0.3838340367592138,0,0.0,0.0,0.0,0
UCRIx46VA7438Efm65Sy3qWQ,2,2,1.0,0.5,0.5,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRJ1G5tiOC1AxwRGNv0f8dQ,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRJF_LHBBnAjtCbfC4jEnqA,1,0,0.0,0.0,1.0,1,59.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRJRn3jHOreyOKhZKnJjqZQ,1,1,1.0,7.0,0.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRJVwXXZb8lU2ySpfCxBXpg,2,1,2.0,1.5,0.5,2,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRJey-XW0JUwTibaZWXlTbQ,2,2,1.0,4.5,0.5,2,31.5,1.0,0.0,0,0.0,0.0,0.0,0
UCRJzXZCMJl1Z1EE_ZM-mnag,1,1,1.0,0.0,1.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRK-jv7aIuqwRrmhI2fV77A,1,1,1.0,0.0,1.0,1,73.0,1.0,0.0,0,0.0,1.0,0.0,0
UCRK09DwTT81i-4zhX1uSugg,2,1,2.0,1.0,0.5,2,19.0,1.0,0.0560080056295298,0,0.0,0.0,0.0,0
UCRKElocjpdZDWkrzeol6NNw,1,1,1.0,3.0,0.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCRKEoYAwpGj_26DemNeV2AA,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
